,name,wikipedia_name,lat,lon,page,wiktor_key,toponym,old_coord,new_coord,mlg_key,geocoded_coordinates_list,median_error_distance
3546,Gedi,"Gedi, Kutch",23.7099,70.7398,http://en.wikipedia.org/wiki/Gedi%2C_Kutch,"Gedi, Kutch 23.7099,70.7398","Gedi, Kutch "," 23.7099 , 70.7398 "," 23.709924 , 70.739765","Gedi, Kutch 23.7099,70.7398",[],
3547,Alameda,"Alameda, California",37.7653,-122.2417,http://en.wikipedia.org/wiki/Alameda%2C_California,"Alameda, California 37.7653,-122.2417","Alameda, California "," 37.7653 , -122.2417 "," 37.763888888889 , -122.25694444444","Alameda, California 37.7653,-122.2417","[(37.65055, -121.91789), (37.65055, -121.91789), (37.65055, -121.91789), (37.65055, -121.91789), (37.65055, -121.91789)]",32.38034137539063
3548,Alameda,"Alameda, Saskatchewan",49.16,-102.17,http://en.wikipedia.org/wiki/Alameda%2C_Saskatchewan,"Alameda, Saskatchewan 49.16,-102.17","Alameda, Saskatchewan "," 49.16 , -102.17 "," 49.2667 , -102.283","Alameda, Saskatchewan 49.16,-102.17","[(49.26675, -102.2842), (49.26675, -102.2842), (49.26675, -102.2842), (49.26675, -102.2842), (49.26675, -102.2842), (49.26675, -102.2842), (49.26675, -102.2842), (49.26675, -102.2842), (49.26675, -102.2842)]",0.08724822277138924
3549,Alameda,"Alameda, Portland, Oregon",45.5482,-122.6307,http://en.wikipedia.org/wiki/Alameda%2C_Portland%2C_Oregon,"Alameda, Portland, Oregon 45.5482,-122.6307","Alameda, Portland, Oregon "," 45.5482 , -122.6307 "," 45.5482 , -122.6307","Alameda, Portland, Oregon 45.5482,-122.6307","[(37.65055, -121.91789), (37.65055, -121.91789), (37.65055, -121.91789), (37.65055, -121.91789)]",880.1671653474291
3550,Alameda,"Alameda, Idaho",42.89,-112.4542,http://en.wikipedia.org/wiki/Alameda%2C_Idaho,"Alameda, Idaho 42.89,-112.4542","Alameda, Idaho "," 42.89 , -112.4542 "," 42.89 , -112.454","Alameda, Idaho 42.89,-112.4542","[(37.65055, -121.91789), (37.65055, -121.91789), (37.65055, -121.91789), (37.65055, -121.91789)]",991.0109614601693
3551,Lazo,"Lazo, Lazovsky District, Primorsky Krai",43.3833,133.9,http://en.wikipedia.org/wiki/Lazo%2C_Lazovsky_District%2C_Primorsky_Krai,"Lazo, Lazovsky District, Primorsky Krai 43.3833,133.9","Lazo, Lazovsky District, Primorsky Krai "," 43.3833 , 133.9 "," 43.38563 , 133.9061","Lazo, Lazovsky District, Primorsky Krai 43.3833,133.9","[(43.38563, 133.9061), (43.38563, 133.9061)]",0.0
3552,Bukan,Bukan,36.5198,46.2087,http://en.wikipedia.org/wiki/Bukan,"Bukan 36.5198,46.2087",Bukan ," 36.5198 , 46.2087 "," 36.520833333333 , 46.211666666667","Bukan 36.5198,46.2087","[(36.521, 46.2089), (36.521, 46.2089)]",0.24792511598923828
3553,La Playa,"La Playa, San Diego",32.7122,-117.2453,http://en.wikipedia.org/wiki/La_Playa%2C_San_Diego,"La Playa, San Diego 32.7122,-117.2453","La Playa, San Diego "," 32.7122 , -117.2453 "," 32.71222222 , -117.24527778","La Playa, San Diego 32.7122,-117.2453","[(32.71227, -117.24531), (32.71227, -117.24531), (32.71227, -117.24531), (32.71227, -117.24531), (32.71227, -117.24531), (32.71227, -117.24531), (32.71227, -117.24531), (32.71227, -117.24531)]",0.006108515148921101
3554,Falmouth,"Falmouth, Cornwall",50.1519,-5.0653,http://en.wikipedia.org/wiki/Falmouth%2C_Cornwall,"Falmouth, Cornwall 50.1519,-5.0653","Falmouth, Cornwall "," 50.1519 , -5.0653 "," 50.15 , -5.0666666666667","Falmouth, Cornwall 50.1519,-5.0653","[(50.15441, -5.07113), (50.15441, -5.07113), (50.15441, -5.07113)]",0.5844571382637436
3555,Falmouth,"Falmouth, Massachusetts",41.5514,-70.6153,http://en.wikipedia.org/wiki/Falmouth%2C_Massachusetts,"Falmouth, Massachusetts 41.5514,-70.6153","Falmouth, Massachusetts "," 41.5514 , -70.6153 "," 41.5515 , -70.61475","Falmouth, Massachusetts 41.5514,-70.6153","[(43.66147, -70.25533), (43.66147, -70.25533), (43.66147, -70.25533), (43.66147, -70.25533), (43.66147, -70.25533)]",236.4543775211316
3556,Falmouth,"Falmouth, Kentucky",38.6739,-84.3342,http://en.wikipedia.org/wiki/Falmouth%2C_Kentucky,"Falmouth, Kentucky 38.6739,-84.3342","Falmouth, Kentucky "," 38.6739 , -84.3342 "," 38.6739 , -84.3342","Falmouth, Kentucky 38.6739,-84.3342","[(39.70088, -85.30108), (39.70088, -85.30108), (39.70088, -85.30108)]",141.36464713699513
3557,Falmouth,"Falmouth, Virginia",38.3317,-77.4614,http://en.wikipedia.org/wiki/Falmouth%2C_Virginia,"Falmouth, Virginia 38.3317,-77.4614","Falmouth, Virginia "," 38.3317 , -77.4614 "," 38.3317 , -77.4614","Falmouth, Virginia 38.3317,-77.4614","[(43.66147, -70.25533), (43.66147, -70.25533), (43.66147, -70.25533), (43.66147, -70.25533), (43.66147, -70.25533)]",846.1075312976527
3558,Falmouth,"Falmouth, Jamaica",18.49,-77.661,http://en.wikipedia.org/wiki/Falmouth%2C_Jamaica,"Falmouth, Jamaica 18.49,-77.661","Falmouth, Jamaica "," 18.49 , -77.661 "," 18.493611111111 , -77.655833333333","Falmouth, Jamaica 18.49,-77.661","[(50.15441, -5.07113), (50.15441, -5.07113)]",7208.11871279566
3559,Falmouth,"Falmouth, Nova Scotia",44.9986,-64.1616,http://en.wikipedia.org/wiki/Falmouth%2C_Nova_Scotia,"Falmouth, Nova Scotia 44.9986,-64.1616","Falmouth, Nova Scotia "," 44.9986 , -64.1616 "," 44.998580555556 , -64.161619444444","Falmouth, Nova Scotia 44.9986,-64.1616",[],
3560,Medford,"Medford, Massachusetts",42.4183,-71.1067,http://en.wikipedia.org/wiki/Medford%2C_Massachusetts,"Medford, Massachusetts 42.4183,-71.1067","Medford, Massachusetts "," 42.4183 , -71.1067 "," 42.418333333333 , -71.106666666667","Medford, Massachusetts 42.4183,-71.1067","[(42.41843, -71.10616), (42.41843, -71.10616), (42.41843, -71.10616), (42.41843, -71.10616)]",0.042958040571249655
3561,Medford,"Medford, Wisconsin",45.1381,-90.3453,http://en.wikipedia.org/wiki/Medford%2C_Wisconsin,"Medford, Wisconsin 45.1381,-90.3453","Medford, Wisconsin "," 45.1381 , -90.3453 "," 45.138055555556 , -90.345277777778","Medford, Wisconsin 45.1381,-90.3453","[(45.13858, -90.34014), (45.13858, -90.34014), (45.13858, -90.34014), (45.13858, -90.34014), (45.13858, -90.34014), (45.13858, -90.34014), (42.32652, -122.87559)]",0.4071881074291211
3562,Medford,"Medford, New Jersey",39.8643,-74.8225,http://en.wikipedia.org/wiki/Medford%2C_New_Jersey,"Medford, New Jersey 39.8643,-74.8225","Medford, New Jersey "," 39.8643 , -74.8225 "," 39.8643 , -74.8225","Medford, New Jersey 39.8643,-74.8225","[(39.90095, -74.8235), (39.90095, -74.8235), (39.90095, -74.8235)]",4.076192983869545
3563,Medford,"Medford, Oklahoma",36.8064,-97.7369,http://en.wikipedia.org/wiki/Medford%2C_Oklahoma,"Medford, Oklahoma 36.8064,-97.7369","Medford, Oklahoma "," 36.8064 , -97.7369 "," 36.806388888889 , -97.736944444444","Medford, Oklahoma 36.8064,-97.7369","[(36.80697, -97.73366), (36.80697, -97.73366), (36.80697, -97.73366), (36.80697, -97.73366), (36.80697, -97.73366), (36.80697, -97.73366)]",0.2994671917596091
3564,Medford,"Medford, Minnesota",44.1728,-93.2469,http://en.wikipedia.org/wiki/Medford%2C_Minnesota,"Medford, Minnesota 44.1728,-93.2469","Medford, Minnesota "," 44.1728 , -93.2469 "," 44.172777777778 , -93.246944444444","Medford, Minnesota 44.1728,-93.2469","[(44.17413, -93.24632), (44.17413, -93.24632), (44.17413, -93.24632), (44.17413, -93.24632), (44.17413, -93.24632), (44.17413, -93.24632)]",0.15839327763886335
3565,Medford,"Medford, Maine",45.2853,-68.8517,http://en.wikipedia.org/wiki/Medford%2C_Maine,"Medford, Maine 45.2853,-68.8517","Medford, Maine "," 45.2853 , -68.8517 "," 45.285277777778 , -68.851666666667","Medford, Maine 45.2853,-68.8517","[(45.28533, -68.8517), (45.28533, -68.8517), (45.28533, -68.8517), (45.28533, -68.8517), (45.28533, -68.8517)]",0.006365550314256559
3566,Medford,"Medford, New York",40.8178,-72.9861,http://en.wikipedia.org/wiki/Medford%2C_New_York,"Medford, New York 40.8178,-72.9861","Medford, New York "," 40.8178 , -72.9861 "," 40.8178 , -72.9861","Medford, New York 40.8178,-72.9861","[(42.41843, -71.10616), (42.41843, -71.10616), (42.41843, -71.10616), (42.41843, -71.10616), (42.41843, -71.10616)]",236.84065626050298
3567,Anna,"Anna, Illinois",37.4611,-89.2444,http://en.wikipedia.org/wiki/Anna%2C_Illinois,"Anna, Illinois 37.4611,-89.2444","Anna, Illinois "," 37.4611 , -89.2444 "," 37.46083 , -89.24417","Anna, Illinois 37.4611,-89.2444",[],
3568,Anna,"Anna, Texas",33.3503,-96.5508,http://en.wikipedia.org/wiki/Anna%2C_Texas,"Anna, Texas 33.3503,-96.5508","Anna, Texas "," 33.3503 , -96.5508 "," 33.35028 , -96.55056","Anna, Texas 33.3503,-96.5508",[],
3569,Anna,"Anna, Ohio",40.3953,84.1736,http://en.wikipedia.org/wiki/Anna%2C_Ohio,"Anna, Ohio 40.3953,84.1736","Anna, Ohio "," 40.3953 , 84.1736 "," 40.39528 , -84.17361","Anna, Ohio 40.3953,84.1736",[],
3570,Anna,"Anna, Georgia",31.2669,-84.1486,http://en.wikipedia.org/wiki/Anna%2C_Georgia,"Anna, Georgia 31.2669,-84.1486","Anna, Georgia "," 31.2669 , -84.1486 "," 31.2669 , -84.1486","Anna, Georgia 31.2669,-84.1486",[],
3571,Naples,"Naples, Florida",26.15,-81.8,http://en.wikipedia.org/wiki/Naples%2C_Florida,"Naples, Florida 26.15,-81.8","Naples, Florida "," 26.15 , -81.8 "," 26.153055555556 , -81.798611111111","Naples, Florida 26.15,-81.8","[(26.14234, -81.79596), (26.14234, -81.79596), (26.14234, -81.79596), (26.14234, -81.79596), (26.14234, -81.79596), (26.14234, -81.79596), (38.43591, -82.76961), (38.43591, -82.76961)]",1.2205481453099274
3572,Naples,"Naples, Maine",43.9758,-70.6393,http://en.wikipedia.org/wiki/Naples%2C_Maine,"Naples, Maine 43.9758,-70.6393","Naples, Maine "," 43.9758 , -70.6393 "," 43.971666666667 , -70.609166666667","Naples, Maine 43.9758,-70.6393","[(43.97174, -70.60923), (43.97174, -70.60923), (43.97174, -70.60923), (43.97174, -70.60923)]",0.009601040885619534
3573,Paredones,Paredones,-34.6514,-71.8997,http://en.wikipedia.org/wiki/Paredones,"Paredones -34.6514,-71.8997",Paredones ," -34.6514 , -71.8997 "," -34.783333333333 , -71.166666666667","Paredones -34.6514,-71.8997",[],
3575,Jahangirabad,Jahangirabad,28.25,78.06,http://en.wikipedia.org/wiki/Jahangirabad,"Jahangirabad 28.25,78.06",Jahangirabad ," 28.25 , 78.06 "," 28.25 , 78.06","Jahangirabad 28.25,78.06",[],
3576,Gulu,Gulu,2.7793,32.2848,http://en.wikipedia.org/wiki/Gulu,"Gulu 2.7793,32.2848",Gulu ," 2.7793 , 32.2848 "," 2.7666666666667 , 32.305555555556","Gulu 2.7793,32.2848","[(2.77457, 32.29899), (2.77457, 32.29899), (2.77457, 32.29899)]",1.141949571784187
3577,Liberia,Liberia,6.4167,-9.35,http://en.wikipedia.org/wiki/Liberia,"Liberia 6.4167,-9.35",Liberia ," 6.4167 , -9.35 "," 6.533333 , -9.75","Liberia 6.4167,-9.35","[(6.5, -9.5), (6.5, -9.5), (6.5, -9.5), (6.5, -9.5), (6.5, -9.5), (6.5, -9.5)]",27.86675154482585
3578,Loka,"Loka, Koper",45.5356,13.8891,http://en.wikipedia.org/wiki/Loka%2C_Koper,"Loka, Koper 45.5356,13.8891","Loka, Koper "," 45.5356 , 13.8891 "," 45.535556 , 13.888889","Loka, Koper 45.5356,13.8891",[],
3579,Gap,"Gap, Hautes-Alpes",44.5594,6.0786,http://en.wikipedia.org/wiki/Gap%2C_Hautes-Alpes,"Gap, Hautes-Alpes 44.5594,6.0786","Gap, Hautes-Alpes "," 44.5594 , 6.0786 "," 44.558611111111 , 6.0777777777778","Gap, Hautes-Alpes 44.5594,6.0786",[],
3580,Gap,"Gap, Pennsylvania",39.9874,-76.0193,http://en.wikipedia.org/wiki/Gap%2C_Pennsylvania,"Gap, Pennsylvania 39.9874,-76.0193","Gap, Pennsylvania "," 39.9874 , -76.0193 "," 39.98736 , -76.019254","Gap, Pennsylvania 39.9874,-76.0193","[(39.98732, -76.02051)]",0.10709878391940575
3581,Tambunan,Tambunan,5.7151,116.3963,http://en.wikipedia.org/wiki/Tambunan,"Tambunan 5.7151,116.3963",Tambunan ," 5.7151 , 116.3963 "," 5.6666666666667 , 116.35","Tambunan 5.7151,116.3963","[(5.71667, 116.4), (5.71667, 116.4), (5.71667, 116.4), (5.71667, 116.4), (5.71667, 116.4)]",7.843584834372532
3582,London,London,51.5094,-0.1183,http://en.wikipedia.org/wiki/London,"London 51.5094,-0.1183",London ," 51.5094 , -0.1183 "," 51.507222222222 , -0.1275","London 51.5094,-0.1183","[(51.51279, -0.09184), (51.51279, -0.09184), (51.51279, -0.09184), (51.51279, -0.09184), (51.51279, -0.09184), (51.51279, -0.09184), (51.51279, -0.09184), (51.51279, -0.09184), (51.51279, -0.09184), (51.51279, -0.09184), (51.51279, -0.09184)]",2.5443361450403015
3583,London,"London, Ontario",42.9837,-81.2497,http://en.wikipedia.org/wiki/London%2C_Ontario,"London, Ontario 42.9837,-81.2497","London, Ontario "," 42.9837 , -81.2497 "," 42.9837 , -81.2497","London, Ontario 42.9837,-81.2497","[(43.08339, -81.29975), (43.08339, -81.29975), (43.08339, -81.29975), (43.08339, -81.29975), (43.08339, -81.29975), (43.08339, -81.29975), (43.08339, -81.29975)]",11.807903830378315
3584,London,"London, Ohio",39.8875,-83.445,http://en.wikipedia.org/wiki/London%2C_Ohio,"London, Ohio 39.8875,-83.445","London, Ohio "," 39.8875 , -83.445 "," 39.887466 , -83.445041","London, Ohio 39.8875,-83.445","[(39.88645, -83.44825), (39.88645, -83.44825), (39.88645, -83.44825), (39.88645, -83.44825), (39.88645, -83.44825), (39.88645, -83.44825)]",0.2961879811296235
3585,London,"London, Kentucky",37.1275,-84.0842,http://en.wikipedia.org/wiki/London%2C_Kentucky,"London, Kentucky 37.1275,-84.0842","London, Kentucky "," 37.1275 , -84.0842 "," 37.1275 , -84.0842","London, Kentucky 37.1275,-84.0842","[(39.6256, -85.92026), (39.6256, -85.92026), (39.6256, -85.92026), (39.6256, -85.92026), (39.6256, -85.92026), (39.6256, -85.92026)]",320.56772111604704
3587,Goshen,"Goshen, Indiana",41.5819,85.8367,http://en.wikipedia.org/wiki/Goshen%2C_Indiana,"Goshen, Indiana 41.5819,85.8367","Goshen, Indiana "," 41.5819 , 85.8367 "," 41.581944444444 , -85.836666666667","Goshen, Indiana 41.5819,85.8367","[(41.58227, -85.83444), (41.58227, -85.83444), (41.58227, -85.83444), (41.58227, -85.83444), (41.58227, -85.83444)]",0.18870667661945245
3588,Goshen,"Goshen, New Hampshire",43.3011,-72.1478,http://en.wikipedia.org/wiki/Goshen%2C_New_Hampshire,"Goshen, New Hampshire 43.3011,-72.1478","Goshen, New Hampshire "," 43.3011 , -72.1478 "," 43.301111111111 , -72.147777777778","Goshen, New Hampshire 43.3011,-72.1478","[(41.58227, -85.83444), (41.58227, -85.83444), (41.58227, -85.83444), (41.58227, -85.83444), (41.58227, -85.83444), (41.58227, -85.83444), (41.58227, -85.83444)]",1137.899163774955
3589,Goshen,"Goshen, Connecticut",41.8514,-73.2358,http://en.wikipedia.org/wiki/Goshen%2C_Connecticut,"Goshen, Connecticut 41.8514,-73.2358","Goshen, Connecticut "," 41.8514 , -73.2358 "," 41.851388888889 , -73.235833333333","Goshen, Connecticut 41.8514,-73.2358","[(41.40204, -74.32432), (41.40204, -74.32432)]",103.35102738520816
3590,Goshen,"Goshen, California",36.3475,-119.42,http://en.wikipedia.org/wiki/Goshen%2C_California,"Goshen, California 36.3475,-119.42","Goshen, California "," 36.3475 , -119.42 "," 36.34722 , -119.42","Goshen, California 36.3475,-119.42","[(36.35106, -119.42012), (36.35106, -119.42012), (36.35106, -119.42012), (36.35106, -119.42012), (36.35106, -119.42012)]",0.42712434842572194
3591,Goshen,"Goshen, Oregon",43.9956,-123.0103,http://en.wikipedia.org/wiki/Goshen%2C_Oregon,"Goshen, Oregon 43.9956,-123.0103","Goshen, Oregon "," 43.9956 , -123.0103 "," 43.995555555556 , -123.01027777778","Goshen, Oregon 43.9956,-123.0103","[(43.9954, -123.01147), (43.9954, -123.01147), (43.9954, -123.01147), (43.9954, -123.01147), (43.9954, -123.01147), (43.9954, -123.01147), (43.9954, -123.01147)]",0.09692547834056088
3592,Goshen,"Goshen, New York",41.4017,-74.3269,http://en.wikipedia.org/wiki/Goshen%2C_New_York,"Goshen, New York 41.4017,-74.3269","Goshen, New York "," 41.4017 , -74.3269 "," 41.401666666667 , -74.326944444444","Goshen, New York 41.4017,-74.3269","[(41.58227, -85.83444), (41.58227, -85.83444), (41.58227, -85.83444), (41.58227, -85.83444)]",957.9659644927186
3593,Goshen,"Goshen, New Jersey",39.1414,-74.8531,http://en.wikipedia.org/wiki/Goshen%2C_New_Jersey,"Goshen, New Jersey 39.1414,-74.8531","Goshen, New Jersey "," 39.1414 , -74.8531 "," 39.1414 , -74.8531","Goshen, New Jersey 39.1414,-74.8531","[(39.78788, -76.16551), (39.78788, -76.16551)]",133.64081746412538
3595,Bukovo,Bukovo,40.9833,21.3333,http://en.wikipedia.org/wiki/Bukovo,"Bukovo 40.9833,21.3333",Bukovo ," 40.9833 , 21.3333 "," 40.99525 , 21.332527777778","Bukovo 40.9833,21.3333","[(46.15417, 13.90333)]",828.3198532076389
3596,Bukovo,"Bukovo, Cerkno",46.1484,13.9062,http://en.wikipedia.org/wiki/Bukovo%2C_Cerkno,"Bukovo, Cerkno 46.1484,13.9062","Bukovo, Cerkno "," 46.1484 , 13.9062 "," 46.148372 , 13.906239","Bukovo, Cerkno 46.1484,13.9062","[(46.15417, 13.90333), (46.15417, 13.90333), (46.15417, 13.90333)]",0.682541778903114
3597,George Town,"George Town, Penang",5.4167,100.3167,http://en.wikipedia.org/wiki/George_Town%2C_Penang,"George Town, Penang 5.4167,100.3167","George Town, Penang "," 5.4167 , 100.3167 "," 5.4145 , 100.3292","George Town, Penang 5.4167,100.3167","[(5.41123, 100.33543)]",0.7796387092652513
3598,George Town,"George Town, Cayman Islands",19.3034,-81.3863,http://en.wikipedia.org/wiki/George_Town%2C_Cayman_Islands,"George Town, Cayman Islands 19.3034,-81.3863","George Town, Cayman Islands "," 19.3034 , -81.3863 "," 19.2866 , -81.37436","George Town, Cayman Islands 19.3034,-81.3863",[],
3599,George Town,"George Town, Chennai",13.0939,80.2839,http://en.wikipedia.org/wiki/George_Town%2C_Chennai,"George Town, Chennai 13.0939,80.2839","George Town, Chennai "," 13.0939 , 80.2839 "," 13.0939 , 80.2839","George Town, Chennai 13.0939,80.2839",[],
3600,George Town,"George Town, Tasmania",-41.1056,146.8261,http://en.wikipedia.org/wiki/George_Town%2C_Tasmania,"George Town, Tasmania -41.1056,146.8261","George Town, Tasmania "," -41.1056 , 146.8261 "," -41.1 , 146.81666666667","George Town, Tasmania -41.1056,146.8261","[(-41.10559, 146.82606)]",1.0029069383591511
3601,Embu,"Embu, Kenya",-0.5261,37.4528,http://en.wikipedia.org/wiki/Embu%2C_Kenya,"Embu, Kenya -0.5261,37.4528","Embu, Kenya "," -0.5261 , 37.4528 "," -0.53112 , 37.45061","Embu, Kenya -0.5261,37.4528","[(-0.425, 37.531), (-0.425, 37.531), (-0.425, 37.531), (-0.425, 37.531)]",14.803383895568116
3602,Huntington,"Huntington, West Virginia",38.413,-82.4336,http://en.wikipedia.org/wiki/Huntington%2C_West_Virginia,"Huntington, West Virginia 38.413,-82.4336","Huntington, West Virginia "," 38.413 , -82.4336 "," 38.420833333333 , -82.423611111111","Huntington, West Virginia 38.413,-82.4336",[],
3603,Huntington,"Huntington, Indiana",40.8819,-85.4956,http://en.wikipedia.org/wiki/Huntington%2C_Indiana,"Huntington, Indiana 40.8819,-85.4956","Huntington, Indiana "," 40.8819 , -85.4956 "," 40.8819 , -85.4956","Huntington, Indiana 40.8819,-85.4956","[(41.31649, -73.09316), (41.31649, -73.09316), (41.31649, -73.09316), (40.8831, -85.49748), (40.8831, -85.49748), (40.8831, -85.49748)]",519.8441945443594
3604,Huntington,"Huntington, Utah",39.3292,-110.9658,http://en.wikipedia.org/wiki/Huntington%2C_Utah,"Huntington, Utah 39.3292,-110.9658","Huntington, Utah "," 39.3292 , -110.9658 "," 39.329166666667 , -110.96583333333","Huntington, Utah 39.3292,-110.9658","[(34.53611, -117.29116)]",774.2882046138992
3605,Huntington,"Huntington, Oregon",44.3503,-117.2656,http://en.wikipedia.org/wiki/Huntington%2C_Oregon,"Huntington, Oregon 44.3503,-117.2656","Huntington, Oregon "," 44.3503 , -117.2656 "," 44.350277777778 , -117.26555555556","Huntington, Oregon 44.3503,-117.2656","[(34.53611, -117.29116), (34.53611, -117.29116), (34.53611, -117.29116)]",1091.289406190561
3606,Huntington,"Huntington, Massachusetts",42.2361,-72.8764,http://en.wikipedia.org/wiki/Huntington%2C_Massachusetts,"Huntington, Massachusetts 42.2361,-72.8764","Huntington, Massachusetts "," 42.2361 , -72.8764 "," 42.2362 , -72.87593","Huntington, Massachusetts 42.2361,-72.8764","[(44.32533, -72.98734)]",232.47591555481955
3607,Huntington,"Huntington, Texas",31.2792,94.5728,http://en.wikipedia.org/wiki/Huntington%2C_Texas,"Huntington, Texas 31.2792,94.5728","Huntington, Texas "," 31.2792 , 94.5728 "," 31.2792 , -94.5728","Huntington, Texas 31.2792,94.5728","[(31.27769, -94.57659), (31.27769, -94.57659)]",0.39739020541390624
3608,Huntington,"Huntington, Virginia",38.7925,-77.0722,http://en.wikipedia.org/wiki/Huntington%2C_Virginia,"Huntington, Virginia 38.7925,-77.0722","Huntington, Virginia "," 38.7925 , -77.0722 "," 38.7925 , -77.0722","Huntington, Virginia 38.7925,-77.0722","[(39.55177, -76.4983), (39.55177, -76.4983)]",97.853742011652
3609,Huntington,"Huntington, Vermont",44.3039,-72.98,http://en.wikipedia.org/wiki/Huntington%2C_Vermont,"Huntington, Vermont 44.3039,-72.98","Huntington, Vermont "," 44.3039 , -72.98 "," 44.3004995 , -72.9538331","Huntington, Vermont 44.3039,-72.98","[(44.32533, -72.98734), (44.32533, -72.98734), (44.32533, -72.98734)]",3.838038131058073
3610,Huntington,"Huntington, City of York",53.9926,-1.043,http://en.wikipedia.org/wiki/Huntington%2C_City_of_York,"Huntington, City of York 53.9926,-1.043","Huntington, City of York "," 53.9926 , -1.043 "," 53.9886 , -1.06404","Huntington, City of York 53.9926,-1.043","[(54.0, -1.05), (54.0, -1.05), (54.0, -1.05), (54.0, -1.05)]",1.564979404700181
3611,Huntington,"Huntington, Cheshire",53.173,-2.863,http://en.wikipedia.org/wiki/Huntington%2C_Cheshire,"Huntington, Cheshire 53.173,-2.863","Huntington, Cheshire "," 53.173 , -2.863 "," 53.173 , -2.863","Huntington, Cheshire 53.173,-2.863","[(54.0, -1.05), (54.0, -1.05)]",150.9130002861406
3612,Buin,"Buin, Papua New Guinea",-6.746,155.685,http://en.wikipedia.org/wiki/Buin%2C_Papua_New_Guinea,"Buin, Papua New Guinea -6.746,155.685","Buin, Papua New Guinea "," -6.746 , 155.685 "," -6.746 , 155.685","Buin, Papua New Guinea -6.746,155.685",[],
3613,Buin,"Buin, Chile",-33.7326,-70.7428,http://en.wikipedia.org/wiki/Buin%2C_Chile,"Buin, Chile -33.7326,-70.7428","Buin, Chile "," -33.7326 , -70.7428 "," -33.733333333333 , -70.75","Buin, Chile -33.7326,-70.7428",[],
3614,Shiyan,Shiyan,32.6167,110.7667,http://en.wikipedia.org/wiki/Shiyan,"Shiyan 32.6167,110.7667",Shiyan ," 32.6167 , 110.7667 "," 32.6475 , 110.77806","Shiyan 32.6167,110.7667","[(32.6475, 110.77806)]",0.0
3615,Queenstown,"Queenstown, Eastern Cape",-31.8958,26.8711,http://en.wikipedia.org/wiki/Queenstown%2C_Eastern_Cape,"Queenstown, Eastern Cape -31.8958,26.8711","Queenstown, Eastern Cape "," -31.8958 , 26.8711 "," -31.9 , 26.883333333333","Queenstown, Eastern Cape -31.8958,26.8711","[(51.85722, -8.29917), (-31.89756, 26.87533), (-31.89756, 26.87533), (-34.86091, 138.51048)]",4859.829309354728
3616,Queenstown,"Queenstown, Tasmania",-42.0805,145.5565,http://en.wikipedia.org/wiki/Queenstown%2C_Tasmania,"Queenstown, Tasmania -42.0805,145.5565","Queenstown, Tasmania "," -42.0805 , 145.5565 "," -42.066666666667 , 145.55","Queenstown, Tasmania -42.0805,145.5565","[(-42.0805, 145.55646), (-42.0805, 145.55646), (-42.0805, 145.55646), (-42.0805, 145.55646), (-42.0805, 145.55646)]",1.627991239327398
3617,Queenstown,"Queenstown, Maryland",38.9889,76.1564,http://en.wikipedia.org/wiki/Queenstown%2C_Maryland,"Queenstown, Maryland 38.9889,76.1564","Queenstown, Maryland "," 38.9889 , 76.1564 "," 38.99067 , -76.15773","Queenstown, Maryland 38.9889,76.1564","[(38.95067, -76.9647), (38.95067, -76.9647), (38.95067, -76.9647), (38.95067, -76.9647)]",69.9044685235953
3618,Queenstown,"Queenstown, New Zealand",-45.0311,168.6625,http://en.wikipedia.org/wiki/Queenstown%2C_New_Zealand,"Queenstown, New Zealand -45.0311,168.6625","Queenstown, New Zealand "," -45.0311 , 168.6625 "," -45.031111111111 , 168.6625","Queenstown, New Zealand -45.0311,168.6625","[(-45.03023, 168.66271), (-45.03023, 168.66271), (-45.03023, 168.66271)]",0.09935535431459856
3619,Kulin,"Kulin, Western Australia",-32.6668,118.158,http://en.wikipedia.org/wiki/Kulin%2C_Western_Australia,"Kulin, Western Australia -32.6668,118.158","Kulin, Western Australia "," -32.6668 , 118.158 "," -32.67 , 118.15","Kulin, Western Australia -32.6668,118.158",[],
3620,Nanyang,"Nanyang, Henan",33.0047,112.5275,http://en.wikipedia.org/wiki/Nanyang%2C_Henan,"Nanyang, Henan 33.0047,112.5275","Nanyang, Henan "," 33.0047 , 112.5275 "," 32.99871 , 112.52921","Nanyang, Henan 33.0047,112.5275","[(32.99472, 112.53278), (32.99472, 112.53278)]",0.5546966103849151
3621,Dargo,"Dargo, Victoria",-37.4833,147.2667,http://en.wikipedia.org/wiki/Dargo%2C_Victoria,"Dargo, Victoria -37.4833,147.2667","Dargo, Victoria "," -37.4833 , 147.2667 "," -37.483333333333 , 147.26666666667","Dargo, Victoria -37.4833,147.2667",[],
3622,Dongguan,Dongguan,23.0333,113.7167,http://en.wikipedia.org/wiki/Dongguan,"Dongguan 23.0333,113.7167",Dongguan ," 23.0333 , 113.7167 "," 23.01797 , 113.74866","Dongguan 23.0333,113.7167","[(23.01797, 113.74866), (23.01797, 113.74866), (23.01797, 113.74866), (23.01797, 113.74866), (23.01797, 113.74866), (23.01797, 113.74866)]",0.0
3623,Bima,Bima,-8.4553,118.7283,http://en.wikipedia.org/wiki/Bima,"Bima -8.4553,118.7283",Bima ," -8.4553 , 118.7283 "," -8.46667 , 118.717","Bima -8.4553,118.7283",[],
